,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
165,1055839,2023-11-25 12:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,AFC Fylde,https://media-4.api-sports.io/football/teams/1839.png,3.0,Dorking Wanderers,https://media-4.api-sports.io/football/teams/8659.png,3.0,Match Finished,90.0
739,1055840,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Aldershot Town,https://media-4.api-sports.io/football/teams/1818.png,1.0,FC Halifax Town,https://media-4.api-sports.io/football/teams/1841.png,0.0,Match Finished,90.0
740,1055841,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Altrincham,https://media-4.api-sports.io/football/teams/4700.png,6.0,Solihull Moors,https://media-4.api-sports.io/football/teams/1834.png,1.0,Match Finished,90.0
741,1055842,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Boreham Wood,https://media-4.api-sports.io/football/teams/1830.png,4.0,Woking,https://media-4.api-sports.io/football/teams/1836.png,2.0,Match Finished,90.0
742,1055843,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Chesterfield,https://media-4.api-sports.io/football/teams/1345.png,3.0,Eastleigh,https://media-4.api-sports.io/football/teams/1822.png,2.0,Match Finished,90.0
743,1055844,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Dagenham & Redbridge,https://media-4.api-sports.io/football/teams/1821.png,1.0,Rochdale,https://media-4.api-sports.io/football/teams/1339.png,2.0,Match Finished,90.0
744,1055845,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Gateshead,https://media-4.api-sports.io/football/teams/1823.png,1.0,Southend,https://media-4.api-sports.io/football/teams/1341.png,1.0,Match Finished,90.0
745,1055846,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Hartlepool,https://media-4.api-sports.io/football/teams/1366.png,1.0,Bromley,https://media-4.api-sports.io/football/teams/1832.png,4.0,Match Finished,90.0
746,1055847,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Maidenhead,https://media-4.api-sports.io/football/teams/1838.png,1.0,York,https://media-4.api-sports.io/football/teams/1828.png,1.0,Match Finished,90.0
747,1055848,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Oldham,https://media-4.api-sports.io/football/teams/1349.png,1.0,Ebbsfleet United,https://media-4.api-sports.io/football/teams/1840.png,4.0,Match Finished,90.0
748,1055849,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Oxford City,https://media-4.api-sports.io/football/teams/4684.png,2.0,Kidderminster Harriers,https://media-4.api-sports.io/football/teams/4695.png,2.0,Match Finished,90.0
749,1055850,2023-11-25 15:00:00,England,43,National League,https://media-4.api-sports.io/football/leagues/43.png,Wealdstone,https://media-4.api-sports.io/football/teams/8663.png,3.0,Barnet,https://media-4.api-sports.io/football/teams/1369.png,2.0,Match Finished,90.0
